1.30369966e+04 3.00687574e+08 -inf
1.30029160e+04 3.03045102e+08 -inf
1.29712031e+04 3.05256593e+08 -inf
1.29408430e+04 3.07390172e+08 -inf
1.29113122e+04 3.09481200e+08 -inf
1.28761846e+04 3.11990433e+08 -inf
1.28344715e+04 3.15001513e+08 -inf
1.27995293e+04 3.17547627e+08 -inf
1.27675511e+04 3.19897446e+08 -inf
1.27374914e+04 3.22123786e+08 -inf
1.27082390e+04 3.24307033e+08 -inf
1.26796243e+04 3.26458818e+08 -inf
1.26520630e+04 3.28546590e+08 -inf
1.26252752e+04 3.30589829e+08 -inf
1.25933993e+04 3.33041715e+08 -inf
1.25555235e+04 3.35983978e+08 -inf
1.25226887e+04 3.38557856e+08 -inf
1.24914171e+04 3.41030011e+08 -inf
1.24606921e+04 3.43479229e+08 -inf
1.24310193e+04 3.45863724e+08 -inf
1.24018159e+04 3.48229244e+08 -inf
1.23670934e+04 3.51067868e+08 -inf
1.23258833e+04 3.54474217e+08 -inf
1.22929533e+04 3.57222126e+08 -inf
1.22631286e+04 3.59731663e+08 -inf
1.22347782e+04 3.62136045e+08 -inf
1.22075305e+04 3.64464590e+08 -inf
1.21810492e+04 3.66744519e+08 -inf
1.21495420e+04 3.69480434e+08 -inf
1.21121143e+04 3.72763532e+08 -inf
1.20817664e+04 3.75448863e+08 -inf
1.20544339e+04 3.77885827e+08 -inf
1.20284895e+04 3.80215721e+08 -inf
1.20034188e+04 3.82483037e+08 -inf
1.19735789e+04 3.85203816e+08 -inf
1.19381212e+04 3.88468752e+08 -inf
1.19099374e+04 3.91085892e+08 -inf
1.18850302e+04 3.93415577e+08 -inf
1.18617681e+04 3.95606023e+08 -1.63555125e+01
1.18391611e+04 3.97748765e+08 -1.63018276e+01
1.18170079e+04 3.99861935e+08 -1.62725382e+01
1.17956498e+04 4.01911924e+08 -1.62540548e+01
1.17748727e+04 4.03918262e+08 -1.62540548e+01
1.17501132e+04 4.06325869e+08 -1.62363261e+01
1.17206496e+04 4.09214996e+08 -1.62192927e+01
1.16968203e+04 4.11568737e+08 -1.62029023e+01
1.16754847e+04 4.13689593e+08 -1.62029023e+01
1.16555152e+04 4.15686373e+08 -1.61871080e+01
1.16317128e+04 4.18082510e+08 -1.61871080e+01
1.16033811e+04 4.20957875e+08 -1.61718681e+01
1.15808456e+04 4.23261023e+08 -1.61718681e+01
1.15608385e+04 4.25318074e+08 -1.61571448e+01
1.15420645e+04 4.27259057e+08 -1.61571448e+01
1.15239115e+04 4.29146011e+08 -1.61571448e+01
1.15022634e+04 4.31410355e+08 -1.61429044e+01
1.14764788e+04 4.34127568e+08 -1.61429044e+01
1.14552129e+04 4.36383452e+08 -1.61291161e+01
1.14359671e+04 4.38436973e+08 -1.61291161e+01
1.14175975e+04 4.40407869e+08 -1.61291161e+01
1.13994937e+04 4.42360842e+08 -1.61291161e+01
1.13816235e+04 4.44299043e+08 -1.61291161e+01
1.13640756e+04 4.46212437e+08 -1.61291161e+01
1.13431468e+04 4.48508510e+08 -1.61027872e+01
1.13182175e+04 4.51263797e+08 -1.61027872e+01
1.12973518e+04 4.53585308e+08 -1.60901980e+01
1.12786649e+04 4.55676528e+08 -1.60901980e+01
1.12563883e+04 4.58185992e+08 -1.60901980e+01
1.12298667e+04 4.61197350e+08 -1.60779636e+01
1.11983411e+04 4.64810978e+08 -1.60779636e+01
1.11609358e+04 4.69147333e+08 -1.60660644e+01
1.11312009e+04 4.72627915e+08 -1.60660644e+01
1.11071867e+04 4.75460761e+08 -1.60544825e+01
1.10859663e+04 4.77980819e+08 -1.60544825e+01
1.10659586e+04 4.80371710e+08 -1.60544825e+01
1.10464726e+04 4.82714497e+08 -1.60544825e+01
1.10273826e+04 4.85023545e+08 -1.60322061e+01
1.10092108e+04 4.87234283e+08 -1.60322061e+01
1.09919427e+04 4.89346465e+08 -1.60322061e+01
1.09751456e+04 4.91411983e+08 -1.60214822e+01
1.09551118e+04 4.93890606e+08 -1.60214822e+01
1.09312488e+04 4.96864953e+08 -1.60110168e+01
1.09028644e+04 5.00434169e+08 -1.60110168e+01
1.08784741e+04 5.03525895e+08 -1.60110168e+01
1.08559162e+04 5.06406196e+08 -1.59908134e+01
1.08346512e+04 5.09140297e+08 -1.59908134e+01
1.08142421e+04 5.11781828e+08 -1.59715082e+01
1.07899359e+04 5.14951665e+08 -1.59715082e+01
1.07610340e+04 5.18755469e+08 -1.59440700e+01
1.07375679e+04 5.21868883e+08 -1.59182627e+01
1.07165810e+04 5.24672942e+08 -1.58860781e+01
1.06965988e+04 5.27360331e+08 -1.58561148e+01
1.06770164e+04 5.30011208e+08 -1.58147221e+01
1.06577772e+04 5.32632142e+08 -1.57534525e+01
1.06348622e+04 5.35777264e+08 -1.56704783e+01
1.06076123e+04 5.39551410e+08 -1.55550848e+01
1.05848120e+04 5.42735875e+08 -1.53162027e+01
1.05641392e+04 5.45645105e+08 -1.50779636e+01
1.05445527e+04 5.48420837e+08 -1.48738436e+01
1.05255136e+04 5.51136888e+08 -1.47141428e+01
1.05067720e+04 5.53827675e+08 -1.45493325e+01
1.04883805e+04 5.56485188e+08 -1.44131128e+01
1.04674892e+04 5.59524966e+08 -1.42840181e+01
1.04453465e+04 5.62771601e+08 -1.41468449e+01
1.04256771e+04 5.65675747e+08 -1.39955772e+01
1.04073232e+04 5.68402999e+08 -1.38642983e+01
1.03897275e+04 5.71033443e+08 -1.37346644e+01
1.03725856e+04 5.73611604e+08 -1.36239661e+01
1.03557076e+04 5.76164965e+08 -1.35270561e+01
1.03390511e+04 5.78699347e+08 -1.34198461e+01
1.03227026e+04 5.81201209e+08 -1.33122123e+01
1.03065533e+04 5.83686493e+08 -1.32089928e+01
1.02905477e+04 5.86163556e+08 -1.31188161e+01
1.02746978e+04 5.88630369e+08 -1.30219061e+01
1.02589957e+04 5.91087485e+08 -1.29427249e+01
1.02435170e+04 5.93522848e+08 -1.28458149e+01
1.02282376e+04 5.95939642e+08 -1.27547344e+01
1.02130871e+04 5.98349048e+08 -1.26794834e+01
1.01981522e+04 6.00736599e+08 -1.25905424e+01
1.01807521e+04 6.03534830e+08 -1.25167562e+01
1.01617703e+04 6.06607656e+08 -1.24321914e+01
1.01451224e+04 6.09318799e+08 -1.23360791e+01
1.01295560e+04 6.11868194e+08 -1.22472733e+01
1.01145613e+04 6.14336672e+08 -1.21735801e+01
1.00999497e+04 6.16755030e+08 -1.21064884e+01
1.00854793e+04 6.19161930e+08 -1.20306873e+01
1.00712759e+04 6.21536337e+08 -1.19661711e+01
1.00573699e+04 6.23872613e+08 -1.18955055e+01
1.00409905e+04 6.26639493e+08 -1.18277147e+01
1.00229249e+04 6.29711105e+08 -1.17600458e+01
1.00071767e+04 6.32403764e+08 -1.16861427e+01
9.99273574e+03 6.34886087e+08 -1.16122578e+01
9.97873784e+03 6.37303967e+08 -1.15579434e+01
9.96505508e+03 6.39679360e+08 -1.14912100e+01
9.95176732e+03 6.41996846e+08 -1.14401103e+01
9.93871821e+03 6.44283446e+08 -1.13820368e+01
9.92581298e+03 6.46555179e+08 -1.13308209e+01
9.91307240e+03 6.48808255e+08 -1.12806848e+01
9.89786736e+03 6.51511946e+08 -1.12387708e+01
9.88096287e+03 6.54535468e+08 -1.11739388e+01
9.86655546e+03 6.57126750e+08 -1.11095635e+01
9.85301157e+03 6.59574395e+08 -1.10667501e+01
9.83985435e+03 6.61963513e+08 -1.10155316e+01
9.82717815e+03 6.64276447e+08 -1.09697214e+01
9.81469901e+03 6.66563391e+08 -1.09282855e+01
9.80210568e+03 6.68823373e+08 -1.08727164e+01
9.79000961e+03 6.71057022e+08 -1.08392645e+01
9.77807667e+03 6.73275207e+08 -1.07934719e+01
9.76384123e+03 6.75937029e+08 -1.07520504e+01
9.74783824e+03 6.78945416e+08 -1.07023315e+01
9.73438499e+03 6.81486886e+08 -1.06472534e+01
9.72211479e+03 6.83814770e+08 -1.06140684e+01
9.71045714e+03 6.86035225e+08 -1.05686096e+01
9.69910077e+03 6.88207517e+08 -1.05274614e+01
9.68794759e+03 6.90349384e+08 -1.04898767e+01
9.67701632e+03 6.92457126e+08 -1.04515812e+01
9.66395682e+03 6.94986416e+08 -1.04239138e+01
9.64884059e+03 6.97930061e+08 -1.03854606e+01
9.63630366e+03 7.00382635e+08 -1.03389732e+01
9.62490245e+03 7.02622530e+08 -1.02969842e+01
9.61401902e+03 7.04769545e+08 -1.02685786e+01
9.60342446e+03 7.06867419e+08 -1.02430854e+01
9.59306479e+03 7.08926620e+08 -1.02112666e+01
9.58068920e+03 7.11397662e+08 -1.01816208e+01
9.56620249e+03 7.14305358e+08 -1.01406324e+01
9.55431067e+03 7.16703392e+08 -1.01006234e+01
9.54359225e+03 7.18873567e+08 -1.00688973e+01
9.53346499e+03 7.20931975e+08 -1.00370514e+01
9.52362438e+03 7.22939425e+08 -1.00105801e+01
9.51394750e+03 7.24920313e+08 -9.98562983e+00
9.50437015e+03 7.26888273e+08 -9.96203537e+00
9.49487145e+03 7.28840083e+08 -9.92888585e+00
9.48545088e+03 7.30776696e+08 -9.91837541e+00
9.47419357e+03 7.33100630e+08 -9.90811334e+00
9.46074889e+03 7.35889352e+08 -9.90811334e+00
9.44971940e+03 7.38187267e+08 -9.88828938e+00
9.43977338e+03 7.40267289e+08 -9.88828938e+00
9.43028519e+03 7.42258262e+08 -9.86933095e+00
9.42104373e+03 7.44204179e+08 -9.85713671e+00
9.41195952e+03 7.46123658e+08 -9.85713671e+00
9.40296252e+03 7.48030783e+08 -9.84527552e+00
9.39220639e+03 7.50319332e+08 -9.83372969e+00
9.37936406e+03 7.53065591e+08 -9.83372969e+00
9.36881662e+03 7.55330153e+08 -9.82248288e+00
9.35925691e+03 7.57389655e+08 -9.81151998e+00
9.34994212e+03 7.59403855e+08 -9.80082702e+00
9.34078619e+03 7.61390367e+08 -9.79039103e+00
9.33189023e+03 7.63326571e+08 -9.79039103e+00
9.32125590e+03 7.65650015e+08 -9.78019993e+00
9.30855759e+03 7.68438147e+08 -9.78019993e+00
9.29790695e+03 7.70785944e+08 -9.76050827e+00
9.28793384e+03 7.72993051e+08 -9.76050827e+00
9.27826736e+03 7.75140171e+08 -9.74167088e+00
9.26671399e+03 7.77716716e+08 -9.73254997e+00
9.25292281e+03 7.80808570e+08 -9.72361669e+00
9.24139523e+03 7.83404264e+08 -9.72361669e+00
9.23062191e+03 7.85839812e+08 -9.70628318e+00
9.22003306e+03 7.88243871e+08 -9.70628318e+00
9.20738263e+03 7.91128742e+08 -9.68961502e+00
9.19229015e+03 7.94590587e+08 -9.68961502e+00
9.17972473e+03 7.97486697e+08 -9.67356300e+00
9.16832221e+03 8.00127130e+08 -9.65808319e+00
9.15737476e+03 8.02672312e+08 -9.65808319e+00
9.14658513e+03 8.05191157e+08 -9.64313621e+00
9.13597261e+03 8.07679511e+08 -9.63270915e+00
9.12329449e+03 8.10665536e+08 -9.63270915e+00
9.10816578e+03 8.14248766e+08 -9.62252658e+00
9.09566118e+03 8.17225848e+08 -9.61257730e+00
9.08445776e+03 8.19904261e+08 -9.60285084e+00
9.07380602e+03 8.22461588e+08 -9.59333746e+00
9.06328249e+03 8.24998953e+08 -9.58402802e+00
9.05293136e+03 8.27504233e+08 -9.57491395e+00
9.04056993e+03 8.30510568e+08 -9.56598722e+00
9.02581618e+03 8.34118170e+08 -9.56598722e+00
9.01380285e+03 8.37070993e+08 -9.54904134e+00
9.00302772e+03 8.39730418e+08 -9.54904134e+00
8.99278752e+03 8.42267418e+08 -9.53273192e+00
8.98285660e+03 8.44737635e+08 -9.53273192e+00
8.97308754e+03 8.47176598e+08 -9.53273192e+00
8.96341813e+03 8.49599289e+08 -9.51701288e+00
8.95386788e+03 8.52002186e+08 -9.51701288e+00
8.94438004e+03 8.54398067e+08 -9.50184296e+00
8.93505606e+03 8.56760749e+08 -9.50184296e+00
8.92391599e+03 8.59595966e+08 -9.50184296e+00
8.91061185e+03 8.62998227e+08 -9.48718510e+00
8.89981148e+03 8.65773848e+08 -9.47300584e+00
8.88997978e+03 8.68309792e+08 -9.47300584e+00
8.88042257e+03 8.70784215e+08 -9.45927492e+00
8.87116065e+03 8.73191274e+08 -9.45927492e+00
8.86217415e+03 8.75534585e+08 -9.45927492e+00
8.85333191e+03 8.77847915e+08 -9.44596485e+00
8.84466554e+03 8.80123688e+08 -9.44596485e+00
8.83620285e+03 8.82353723e+08 -9.43305061e+00
8.82784689e+03 8.84562431e+08 -9.43305061e+00
8.81785639e+03 8.87212881e+08 -9.42050932e+00
8.80592753e+03 8.90393421e+08 -9.42050932e+00
8.79612952e+03 8.93016090e+08 -9.40832005e+00
8.78732140e+03 8.95381648e+08 -9.40832005e+00
8.77902708e+03 8.97617247e+08 -9.39646357e+00
8.77091516e+03 8.99810959e+08 -9.39646357e+00
8.76290755e+03 9.01982938e+08 -9.39646357e+00
8.75502045e+03 9.04128588e+08 -9.38492220e+00
8.74725268e+03 9.06249416e+08 -9.38492220e+00
8.73796303e+03 9.08794410e+08 -9.37367961e+00
8.72686091e+03 9.11848402e+08 -9.37367961e+00
8.71773714e+03 9.14368827e+08 -9.36272074e+00
8.70942442e+03 9.16672531e+08 -9.36272074e+00
8.70152021e+03 9.18869589e+08 -9.35203160e+00
8.69207341e+03 9.21506058e+08 -9.35203160e+00
8.68078656e+03 9.24669822e+08 -9.34017157e+00
8.67173557e+03 9.27215938e+08 -9.34017157e+00
8.66374663e+03 9.29471193e+08 -9.32862683e+00
8.65617791e+03 9.31614398e+08 -9.32862683e+00
8.64882188e+03 9.33703186e+08 -9.32862683e+00
8.64165039e+03 9.35745129e+08 -9.31738105e+00
8.63460244e+03 9.37758852e+08 -9.31738105e+00
8.62761906e+03 9.39759733e+08 -9.31738105e+00
8.62067741e+03 9.41753870e+08 -9.30641913e+00
8.61237280e+03 9.44146835e+08 -9.30641913e+00
8.60245062e+03 9.47018392e+08 -9.30641913e+00
8.59427425e+03 9.49392671e+08 -9.30641913e+00
8.58684520e+03 9.51556180e+08 -9.28529200e+00
8.57983224e+03 9.53603988e+08 -9.28529200e+00
8.57297225e+03 9.55612653e+08 -9.28529200e+00
8.56620282e+03 9.57601609e+08 -9.28529200e+00
8.55810333e+03 9.59988356e+08 -9.28529200e+00
8.54841930e+03 9.62852452e+08 -9.26514514e+00
8.54052351e+03 9.65195072e+08 -9.26514514e+00
8.53341144e+03 9.67312330e+08 -9.25541170e+00
8.52665108e+03 9.69330354e+08 -9.25541170e+00
8.51998855e+03 9.71324245e+08 -9.25541170e+00
8.51339160e+03 9.73304486e+08 -9.24589164e+00
8.50689969e+03 9.75259029e+08 -9.24589164e+00
8.50046619e+03 9.77200691e+08 -9.24589164e+00
8.49406970e+03 9.79135914e+08 -9.24589164e+00
8.48771777e+03 9.81063133e+08 -9.24589164e+00
8.48011800e+03 9.83375795e+08 -9.22745559e+00
8.47102928e+03 9.86150990e+08 -9.22745559e+00
8.46347051e+03 9.88466512e+08 -9.22745559e+00
8.45649601e+03 9.90610234e+08 -9.22745559e+00
8.44970283e+03 9.92703683e+08 -9.22745559e+00
8.44314419e+03 9.94730136e+08 -9.20977040e+00
8.43674024e+03 9.96714871e+08 -9.20977040e+00
8.43038161e+03 9.98690345e+08 -9.20119073e+00
8.42277288e+03 1.00106091e+09 -9.20119073e+00
8.41367997e+03 1.00390560e+09 -9.19277728e+00
8.40608370e+03 1.00628934e+09 -9.19277728e+00
8.39916973e+03 1.00846504e+09 -9.19277728e+00
8.39250483e+03 1.01056941e+09 -9.19277728e+00
8.38596187e+03 1.01264044e+09 -9.18045504e+00
8.37947347e+03 1.01469932e+09 -9.18045504e+00
8.37171153e+03 1.01716997e+09 -9.18045504e+00
8.36243645e+03 1.02013475e+09 -9.16847280e+00
8.35460731e+03 1.02264512e+09 -9.16847280e+00
8.34736336e+03 1.02497451e+09 -9.16847280e+00
8.34031219e+03 1.02724855e+09 -9.15681228e+00
8.33337965e+03 1.02949194e+09 -9.15681228e+00
8.32660831e+03 1.03168889e+09 -9.15681228e+00
8.32007496e+03 1.03381405e+09 -9.14545668e+00
8.31372336e+03 1.03588583e+09 -9.14545668e+00
8.30612904e+03 1.03837197e+09 -9.14545668e+00
8.29704697e+03 1.04135534e+09 -9.13439045e+00
8.28959105e+03 1.04381215e+09 -9.13439045e+00
8.28278501e+03 1.04606247e+09 -9.13439045e+00
8.27631176e+03 1.04820813e+09 -9.12359920e+00
8.27002243e+03 1.05029793e+09 -9.12359920e+00
8.26385901e+03 1.05235086e+09 -9.12359920e+00
8.25649037e+03 1.05481437e+09 -9.11306960e+00
8.24767899e+03 1.05777059e+09 -9.11306960e+00
8.24032390e+03 1.06024560e+09 -9.11306960e+00
8.23368745e+03 1.06248467e+09 -9.10278926e+00
8.22735677e+03 1.06462819e+09 -9.10278926e+00
8.22115518e+03 1.06673303e+09 -9.10278926e+00
8.21508996e+03 1.06879651e+09 -9.09274665e+00
8.20783198e+03 1.07127270e+09 -9.09274665e+00
8.19915414e+03 1.07424411e+09 -9.09274665e+00
8.19197553e+03 1.07671104e+09 -9.08293103e+00
8.18548425e+03 1.07894750e+09 -9.08293103e+00
8.17931731e+03 1.08107750e+09 -9.08293103e+00
8.17329952e+03 1.08316209e+09 -9.07333234e+00
8.16735557e+03 1.08522739e+09 -9.07333234e+00
8.16146988e+03 1.08727715e+09 -9.07333234e+00
8.15442581e+03 1.08973686e+09 -9.07333234e+00
8.14600285e+03 1.09268852e+09 -9.07333234e+00
8.13905761e+03 1.09513067e+09 -9.05474887e+00
8.13274117e+03 1.09735731e+09 -9.05474887e+00
8.12667071e+03 1.09950243e+09 -9.05474887e+00
8.12073344e+03 1.10160551e+09 -9.04574706e+00
8.11490246e+03 1.10367803e+09 -9.04574706e+00
8.10914972e+03 1.10572764e+09 -9.04574706e+00
8.10226480e+03 1.10818716e+09 -9.04574706e+00
8.09402945e+03 1.11113859e+09 -9.03692806e+00
8.08722315e+03 1.11358739e+09 -9.03692806e+00
8.08091367e+03 1.11586318e+09 -9.02828458e+00
8.07485614e+03 1.11805341e+09 -9.02828458e+00
8.06903836e+03 1.12016186e+09 -9.02828458e+00
8.06331776e+03 1.12223993e+09 -9.02828458e+00
8.05765029e+03 1.12430505e+09 -9.01702123e+00
8.05086791e+03 1.12678319e+09 -9.01702123e+00
8.04275480e+03 1.12975696e+09 -9.01702123e+00
8.03609022e+03 1.13220736e+09 -9.00604262e+00
8.03005410e+03 1.13443451e+09 -9.00604262e+00
8.02429834e+03 1.13656300e+09 -9.00604262e+00
8.01868274e+03 1.13864431e+09 -9.00604262e+00
8.01313034e+03 1.14070680e+09 -8.99533472e+00
8.00760794e+03 1.14276372e+09 -8.99533472e+00
8.00099992e+03 1.14523203e+09 -8.99533472e+00
7.99309499e+03 1.14819400e+09 -8.99533472e+00
7.98649510e+03 1.15067383e+09 -8.98488449e+00
7.98054110e+03 1.15291726e+09 -8.98488449e+00
7.97488564e+03 1.15505503e+09 -8.98488449e+00
7.96811664e+03 1.15762035e+09 -8.98488449e+00
7.96001969e+03 1.16069873e+09 -8.98488449e+00
7.95350907e+03 1.16318207e+09 -8.98488449e+00
7.94765460e+03 1.16542135e+09 -8.96470941e+00
7.94208629e+03 1.16755594e+09 -8.96470941e+00
7.93664848e+03 1.16964511e+09 -8.96470941e+00
7.93124953e+03 1.17172490e+09 -8.96470941e+00
7.92591263e+03 1.17378657e+09 -8.96470941e+00
7.92062767e+03 1.17583244e+09 -8.96470941e+00
7.91430156e+03 1.17828749e+09 -8.96470941e+00
7.90673615e+03 1.18123355e+09 -8.96470941e+00
7.90050001e+03 1.18366943e+09 -8.94543010e+00
7.89483062e+03 1.18588907e+09 -8.94543010e+00
7.88942784e+03 1.18800902e+09 -8.94543010e+00
7.88415829e+03 1.19008232e+09 -8.93610217e+00
7.87897707e+03 1.19212674e+09 -8.93610217e+00
7.87383919e+03 1.19415818e+09 -8.93610217e+00
7.86768890e+03 1.19659590e+09 -8.93610217e+00
7.86033030e+03 1.19952118e+09 -8.92697037e+00
7.85426499e+03 1.20193987e+09 -8.92697037e+00
7.84854162e+03 1.20414385e+09 -8.92697037e+00
7.84327064e+03 1.20624884e+09 -8.91802664e+00
7.83811904e+03 1.20831743e+09 -8.91802664e+00
7.83301465e+03 1.21037464e+09 -8.91802664e+00
7.82794246e+03 1.21242446e+09 -8.90926339e+00
7.82187626e+03 1.21488425e+09 -8.90926339e+00
7.81461546e+03 1.21783600e+09 -8.90926339e+00
7.80859694e+03 1.22028842e+09 -8.90926339e+00
7.80315461e+03 1.22251281e+09 -8.90926339e+00
7.79798483e+03 1.22463012e+09 -8.90926339e+00
7.79295731e+03 1.22669318e+09 -8.90926339e+00
7.78693819e+03 1.22916886e+09 -8.89225016e+00
7.77973976e+03 1.23213967e+09 -8.89225016e+00
7.77382423e+03 1.23458763e+09 -8.89225016e+00
7.76848118e+03 1.23680347e+09 -8.89225016e+00
7.76340100e+03 1.23891465e+09 -8.89225016e+00
7.75841963e+03 1.24099058e+09 -8.89225016e+00
7.75347968e+03 1.24305477e+09 -8.87587836e+00
7.74856677e+03 1.24511164e+09 -8.87587836e+00
7.74370747e+03 1.24715010e+09 -8.87587836e+00
7.73788984e+03 1.24959625e+09 -8.87587836e+00
7.73092950e+03 1.25253164e+09 -8.86791823e+00
7.72511088e+03 1.25499332e+09 -8.86791823e+00
